iteration,roamer_id,individual_id,age,age_class,sex,health_status,origin_group_id,roamer_x,roamer_y,known_groups,target_group,daily_distance,target_group_id,reached_target,stay_time,staying_with_target_group,target_cell,initial_dispersal
243,31,58,476,Yearling,male,Susceptible,3,92,177,8,8,20,8,false,14,false,[89_175],false
243,32,56,3024,Adult,male,Susceptible,3,87,172,1;2;4;5;6;7;8,8,20,8,true,5,true,[87_172],false
243,33,101,2660,Adult,male,Susceptible,4,524,523,1;2;3;5;6,3,0,3,true,12,true,[524_523],false
243,35,99,476,Yearling,male,Susceptible,4,427,388,1;2;3;5;6,2,20,2,false,10,false,[378_383],false
243,36,94,476,Yearling,male,Susceptible,4,544,543,3;6,3,20,3,true,11,true,[544_543],false
243,37,92,1568,Adult,male,Susceptible,4,222,226,1;4;5,5,20,5,false,8,false,[222_220],false
243,38,86,476,Yearling,male,Susceptible,4,368,356,1;2;3;5;6,5,20,5,false,14,false,[205_220],false
243,39,84,476,Yearling,male,Susceptible,4,225,275,1;4;5,4,20,4,true,9,true,[225_275],false
243,40,83,1568,Adult,male,Susceptible,4,530,537,1;2;3;5;6,3,20,3,true,5,true,[530_537],false
243,42,80,1568,Adult,male,Susceptible,4,183,220,1;2;3;5;6;7,1,20,1,true,8,true,[183_220],false
244,1,21,476,Yearling,male,Susceptible,1,458,501,2;3;4;5;6,3,20,3,false,12,false,[530_535],false
244,2,20,2296,Adult,male,Susceptible,1,416,465,2;7,7,20,7,true,5,true,[416_465],false
244,3,18,1932,Adult,male,Susceptible,1,326,323,2;3;4;5;6;7,7,20,7,false,9,false,[414_463],false
244,5,12,1204,Adult,male,Susceptible,1,436,421,2;3;4;5;6,4,20,4,false,13,false,[213_287],false
244,7,53,2660,Adult,male,Susceptible,2,502,494,1;3;4;5;6,1,20,1,false,6,false,[194_203],false
244,8,52,1568,Adult,male,Susceptible,2,375,375,2,2,20,2,true,6,true,[375_375],false
244,9,51,1568,Adult,male,Susceptible,2,364,355,1;3;4;5;6;7;8,7,20,7,false,13,false,[424_471],false
244,10,49,1204,Adult,male,Susceptible,2,185,230,1;3;4;5;6,4,20,4,false,12,false,[228_270],false
244,11,47,1568,Adult,male,Susceptible,2,428,419,1;3;4;5;6;7,3,20,3,false,8,false,[544_544],false
244,13,41,2660,Adult,male,Susceptible,2,208,246,1;4;5,4,20,4,false,7,false,[229_272],false
244,14,38,840,Adult,male,Susceptible,2,221,221,1;4;5,5,20,5,true,13,true,[221_221],false
244,15,37,1204,Adult,male,Susceptible,2,181,222,1;3;4;5;6;7,1,20,1,true,4,true,[181_222],false
244,16,36,1932,Adult,male,Susceptible,2,532,529,3;6,3,20,3,false,9,false,[530_536],false
244,17,35,840,Adult,male,Susceptible,2,535,533,1;3;4;5;6,3,20,3,false,0,false,[535_533],false
244,18,32,476,Yearling,male,Susceptible,2,269,369,1;3;4;5;6;7;8,6,20,6,false,6,false,[536_514],false
244,19,29,1932,Adult,male,Susceptible,2,222,223,1;5,5,0,5,true,11,true,[222_223],false
244,20,27,840,Adult,male,Susceptible,2,196,216,1;5,5,20,5,false,12,false,[220_220],false
244,21,25,840,Adult,male,Susceptible,2,515,539,1;3;4;5;6;7,3,20,3,false,13,false,[530_536],false
244,22,23,1204,Adult,male,Susceptible,2,375,374,2,2,20,2,true,10,true,[375_374],false
244,23,79,476,Yearling,male,Susceptible,3,213,287,1;4;5,4,20,4,true,12,true,[213_287],false
244,24,76,840,Adult,male,Susceptible,3,513,523,3;6,3,20,3,false,0,false,[513_523],false
244,25,74,476,Yearling,male,Susceptible,3,375,394,2;7,2,20,2,false,7,false,[374_371],false
244,26,71,476,Yearling,male,Susceptible,3,432,438,1;2;4;5;6;7,2,20,2,false,9,false,[378_383],false
244,27,67,2296,Adult,male,Susceptible,3,492,501,1;2;4;5;6,6,20,6,false,12,false,[538_501],false
244,28,62,1568,Adult,male,Susceptible,3,149,224,1;2;4;5;6;7;8,5,20,5,false,7,false,[204_220],false
244,30,60,840,Adult,male,Susceptible,3,477,475,1;2;4;5;6;7,5,20,5,false,5,false,[221_221],false
244,31,58,476,Yearling,male,Susceptible,3,89,175,8,8,0,8,true,14,true,[89_175],false
244,32,56,3024,Adult,male,Susceptible,3,87,172,1;2;4;5;6;7;8,8,20,8,true,4,true,[87_172],false
244,33,101,2660,Adult,male,Susceptible,4,524,523,1;2;3;5;6,3,20,3,true,11,true,[524_523],false
244,35,99,476,Yearling,male,Susceptible,4,424,386,1;2;3;5;6,2,20,2,false,10,false,[378_383],false
244,36,94,476,Yearling,male,Susceptible,4,544,543,3;6,3,20,3,true,10,true,[544_543],false
244,37,92,1568,Adult,male,Susceptible,4,222,225,1;4;5,5,20,5,false,8,false,[222_220],false
244,38,86,476,Yearling,male,Susceptible,4,360,351,1;2;3;5;6,5,20,5,false,14,false,[205_220],false
244,39,84,476,Yearling,male,Susceptible,4,225,275,1;4;5,4,20,4,true,8,true,[225_275],false
244,40,83,1568,Adult,male,Susceptible,4,530,537,1;2;3;5;6,3,20,3,true,4,true,[530_537],false
244,42,80,1568,Adult,male,Susceptible,4,183,220,1;2;3;5;6;7,1,20,1,true,7,true,[183_220],false
245,1,21,476,Yearling,male,Susceptible,1,465,507,2;3;4;5;6,3,20,3,false,12,false,[530_535],false
245,2,20,2296,Adult,male,Susceptible,1,416,465,2;7,7,20,7,true,4,true,[416_465],false
245,3,18,1932,Adult,male,Susceptible,1,332,331,2;3;4;5;6;7,7,20,7,false,9,false,[414_463],false
245,5,12,1204,Adult,male,Susceptible,1,431,415,2;3;4;5;6,4,20,4,false,13,false,[213_287],false
245,7,53,2660,Adult,male,Susceptible,2,502,488,1;3;4;5;6,1,20,1,false,6,false,[194_203],false
245,8,52,1568,Adult,male,Susceptible,2,375,375,2,2,20,2,true,5,true,[375_375],false
245,9,51,1568,Adult,male,Susceptible,2,370,350,1;3;4;5;6;7;8,7,20,7,false,13,false,[424_471],false
245,10,49,1204,Adult,male,Susceptible,2,191,237,1;3;4;5;6,4,20,4,false,12,false,[228_270],false
245,11,47,1568,Adult,male,Susceptible,2,430,424,1;3;4;5;6;7,3,20,3,false,8,false,[544_544],false
245,13,41,2660,Adult,male,Susceptible,2,215,255,1;4;5,4,20,4,false,7,false,[229_272],false
245,14,38,840,Adult,male,Susceptible,2,221,221,1;4;5,5,20,5,true,12,true,[221_221],false
245,15,37,1204,Adult,male,Susceptible,2,181,222,1;3;4;5;6;7,1,20,1,true,3,true,[181_222],false
245,16,36,1932,Adult,male,Susceptible,2,531,532,3;6,3,20,3,false,9,false,[530_536],false
245,17,35,840,Adult,male,Susceptible,2,534,529,1;3;4;5;6,4,20,4,false,12,false,[213_285],false
245,18,32,476,Yearling,male,Susceptible,2,289,389,1;3;4;5;6;7;8,6,20,6,false,6,false,[536_514],false
245,19,29,1932,Adult,male,Susceptible,2,222,223,1;5,5,20,5,true,10,true,[222_223],false
245,20,27,840,Adult,male,Susceptible,2,199,222,1;5,5,20,5,false,12,false,[220_220],false
245,21,25,840,Adult,male,Susceptible,2,527,539,1;3;4;5;6;7,3,20,3,false,13,false,[530_536],false
245,22,23,1204,Adult,male,Susceptible,2,375,374,2,2,20,2,true,9,true,[375_374],false
245,23,79,476,Yearling,male,Susceptible,3,213,287,1;4;5,4,20,4,true,11,true,[213_287],false
245,24,76,840,Adult,male,Susceptible,3,514,516,3;6,6,20,6,false,14,false,[534_509],false
245,25,74,476,Yearling,male,Susceptible,3,373,386,2;7,2,20,2,false,7,false,[374_371],false
245,26,71,476,Yearling,male,Susceptible,3,429,430,1;2;4;5;6;7,2,20,2,false,9,false,[378_383],false
245,27,67,2296,Adult,male,Susceptible,3,494,499,1;2;4;5;6,6,20,6,false,12,false,[538_501],false
245,28,62,1568,Adult,male,Susceptible,3,155,224,1;2;4;5;6;7;8,5,20,5,false,7,false,[204_220],false
245,30,60,840,Adult,male,Susceptible,3,472,471,1;2;4;5;6;7,5,20,5,false,5,false,[221_221],false
245,31,58,476,Yearling,male,Susceptible,3,89,175,8,8,20,8,true,13,true,[89_175],false
245,32,56,3024,Adult,male,Susceptible,3,87,172,1;2;4;5;6;7;8,8,20,8,true,3,true,[87_172],false
245,33,101,2660,Adult,male,Susceptible,4,524,523,1;2;3;5;6,3,20,3,true,10,true,[524_523],false
245,35,99,476,Yearling,male,Susceptible,4,422,382,1;2;3;5;6,2,20,2,false,10,false,[378_383],false
245,36,94,476,Yearling,male,Susceptible,4,544,543,3;6,3,20,3,true,9,true,[544_543],false
245,37,92,1568,Adult,male,Susceptible,4,222,220,1;4;5,5,0,5,true,8,true,[222_220],false
245,38,86,476,Yearling,male,Susceptible,4,353,346,1;2;3;5;6,5,20,5,false,14,false,[205_220],false
245,39,84,476,Yearling,male,Susceptible,4,225,275,1;4;5,4,20,4,true,7,true,[225_275],false
245,40,83,1568,Adult,male,Susceptible,4,530,537,1;2;3;5;6,3,20,3,true,3,true,[530_537],false
245,42,80,1568,Adult,male,Susceptible,4,183,220,1;2;3;5;6;7,1,20,1,true,6,true,[183_220],false
246,1,21,476,Yearling,male,Susceptible,1,467,508,2;3;4;5;6,3,20,3,false,12,false,[530_535],false
246,2,20,2296,Adult,male,Susceptible,1,416,465,2;7,7,20,7,true,3,true,[416_465],false
246,3,18,1932,Adult,male,Susceptible,1,340,335,2;3;4;5;6;7,7,20,7,false,9,false,[414_463],false
246,5,12,1204,Adult,male,Susceptible,1,427,419,2;3;4;5;6,4,20,4,false,13,false,[213_287],false
246,7,53,2660,Adult,male,Susceptible,2,502,484,1;3;4;5;6,1,20,1,false,6,false,[194_203],false
246,8,52,1568,Adult,male,Susceptible,2,375,375,2,2,20,2,true,4,true,[375_375],false
246,9,51,1568,Adult,male,Susceptible,2,377,355,1;3;4;5;6;7;8,7,20,7,false,13,false,[424_471],false
246,10,49,1204,Adult,male,Susceptible,2,196,236,1;3;4;5;6,4,20,4,false,12,false,[228_270],false
246,11,47,1568,Adult,male,Susceptible,2,433,425,1;3;4;5;6;7,3,20,3,false,8,false,[544_544],false
246,13,41,2660,Adult,male,Susceptible,2,219,270,1;4;5,4,20,4,false,7,false,[229_272],false
246,14,38,840,Adult,male,Susceptible,2,221,221,1;4;5,5,20,5,true,11,true,[221_221],false
246,15,37,1204,Adult,male,Susceptible,2,181,222,1;3;4;5;6;7,1,20,1,true,2,true,[181_222],false
246,16,36,1932,Adult,male,Susceptible,2,530,536,3;6,3,0,3,true,9,true,[530_536],false
246,17,35,840,Adult,male,Susceptible,2,528,525,1;3;4;5;6,4,20,4,false,12,false,[213_285],false
246,18,32,476,Yearling,male,Susceptible,2,309,409,1;3;4;5;6;7;8,6,20,6,false,6,false,[536_514],false
246,19,29,1932,Adult,male,Susceptible,2,222,223,1;5,5,20,5,true,9,true,[222_223],false
246,20,27,840,Adult,male,Susceptible,2,201,220,1;5,5,20,5,false,12,false,[220_220],false
246,21,25,840,Adult,male,Susceptible,2,530,536,1;3;4;5;6;7,3,0,3,true,13,true,[530_536],false
246,22,23,1204,Adult,male,Susceptible,2,375,374,2,2,20,2,true,8,true,[375_374],false
246,23,79,476,Yearling,male,Susceptible,3,213,287,1;4;5,4,20,4,true,10,true,[213_287],false
246,24,76,840,Adult,male,Susceptible,3,518,513,3;6,6,20,6,false,14,false,[534_509],false
246,25,74,476,Yearling,male,Susceptible,3,374,384,2;7,2,20,2,false,7,false,[374_371],false
246,26,71,476,Yearling,male,Susceptible,3,420,420,1;2;4;5;6;7,2,20,2,false,9,false,[378_383],false
246,27,67,2296,Adult,male,Susceptible,3,504,501,1;2;4;5;6,6,20,6,false,12,false,[538_501],false
246,28,62,1568,Adult,male,Susceptible,3,159,218,1;2;4;5;6;7;8,5,20,5,false,7,false,[204_220],false
246,30,60,840,Adult,male,Susceptible,3,468,466,1;2;4;5;6;7,5,20,5,false,5,false,[221_221],false
246,31,58,476,Yearling,male,Susceptible,3,89,175,8,8,20,8,true,12,true,[89_175],false
246,32,56,3024,Adult,male,Susceptible,3,87,172,1;2;4;5;6;7;8,8,20,8,true,2,true,[87_172],false
246,33,101,2660,Adult,male,Susceptible,4,524,523,1;2;3;5;6,3,20,3,true,9,true,[524_523],false
246,35,99,476,Yearling,male,Susceptible,4,417,383,1;2;3;5;6,2,20,2,false,10,false,[378_383],false
246,36,94,476,Yearling,male,Susceptible,4,544,543,3;6,3,20,3,true,8,true,[544_543],false
246,37,92,1568,Adult,male,Susceptible,4,222,220,1;4;5,5,20,5,true,7,true,[222_220],false
246,38,86,476,Yearling,male,Susceptible,4,348,339,1;2;3;5;6,5,20,5,false,14,false,[205_220],false
246,39,84,476,Yearling,male,Susceptible,4,225,275,1;4;5,4,20,4,true,6,true,[225_275],false
246,40,83,1568,Adult,male,Susceptible,4,530,537,1;2;3;5;6,3,20,3,true,2,true,[530_537],false
246,42,80,1568,Adult,male,Susceptible,4,183,220,1;2;3;5;6;7,1,20,1,true,5,true,[183_220],false
247,1,21,476,Yearling,male,Susceptible,1,473,517,2;3;4;5;6,3,20,3,false,12,false,[530_535],false
247,2,20,2296,Adult,male,Susceptible,1,416,465,2;7,7,20,7,true,2,true,[416_465],false
247,3,18,1932,Adult,male,Susceptible,1,344,339,2;3;4;5;6;7,7,20,7,false,9,false,[414_463],false
247,5,12,1204,Adult,male,Susceptible,1,420,411,2;3;4;5;6,4,20,4,false,13,false,[213_287],false
247,7,53,2660,Adult,male,Susceptible,2,499,483,1;3;4;5;6,1,20,1,false,6,false,[194_203],false
247,8,52,1568,Adult,male,Susceptible,2,375,375,2,2,20,2,true,3,true,[375_375],false
247,9,51,1568,Adult,male,Susceptible,2,373,358,1;3;4;5;6;7;8,7,20,7,false,13,false,[424_471],false
247,10,49,1204,Adult,male,Susceptible,2,200,240,1;3;4;5;6,4,20,4,false,12,false,[228_270],false
247,11,47,1568,Adult,male,Susceptible,2,435,426,1;3;4;5;6;7,3,20,3,false,8,false,[544_544],false
247,13,41,2660,Adult,male,Susceptible,2,223,272,1;4;5,4,20,4,false,7,false,[229_272],false
247,14,38,840,Adult,male,Susceptible,2,221,221,1;4;5,5,20,5,true,10,true,[221_221],false
247,15,37,1204,Adult,male,Susceptible,2,181,222,1;3;4;5;6;7,1,20,1,true,1,true,[181_222],false
247,16,36,1932,Adult,male,Susceptible,2,530,536,3;6,3,20,3,true,8,true,[530_536],false
247,17,35,840,Adult,male,Susceptible,2,521,520,1;3;4;5;6,4,20,4,false,12,false,[213_285],false
247,18,32,476,Yearling,male,Susceptible,2,329,429,1;3;4;5;6;7;8,6,20,6,false,6,false,[536_514],false
247,19,29,1932,Adult,male,Susceptible,2,222,223,1;5,5,20,5,true,8,true,[222_223],false
247,20,27,840,Adult,male,Susceptible,2,209,219,1;5,5,20,5,false,12,false,[220_220],false
247,21,25,840,Adult,male,Susceptible,2,530,536,1;3;4;5;6;7,3,20,3,true,12,true,[530_536],false
247,22,23,1204,Adult,male,Susceptible,2,375,374,2,2,20,2,true,7,true,[375_374],false
247,23,79,476,Yearling,male,Susceptible,3,213,287,1;4;5,4,20,4,true,9,true,[213_287],false
247,24,76,840,Adult,male,Susceptible,3,527,508,3;6,6,20,6,false,14,false,[534_509],false
247,25,74,476,Yearling,male,Susceptible,3,374,382,2;7,2,20,2,false,7,false,[374_371],false
247,26,71,476,Yearling,male,Susceptible,3,420,419,1;2;4;5;6;7,2,20,2,false,9,false,[378_383],false
247,27,67,2296,Adult,male,Susceptible,3,506,499,1;2;4;5;6,6,20,6,false,12,false,[538_501],false
247,28,62,1568,Adult,male,Susceptible,3,166,218,1;2;4;5;6;7;8,5,20,5,false,7,false,[204_220],false
247,30,60,840,Adult,male,Susceptible,3,460,457,1;2;4;5;6;7,5,20,5,false,5,false,[221_221],false
247,31,58,476,Yearling,male,Susceptible,3,89,175,8,8,20,8,true,11,true,[89_175],false
247,32,56,3024,Adult,male,Susceptible,3,87,172,1;2;4;5;6;7;8,8,20,8,true,1,true,[87_172],false
247,33,101,2660,Adult,male,Susceptible,4,524,523,1;2;3;5;6,3,20,3,true,8,true,[524_523],false
247,35,99,476,Yearling,male,Susceptible,4,418,382,1;2;3;5;6,2,20,2,false,10,false,[378_383],false
247,36,94,476,Yearling,male,Susceptible,4,544,543,3;6,3,20,3,true,7,true,[544_543],false
247,37,92,1568,Adult,male,Susceptible,4,222,220,1;4;5,5,20,5,true,6,true,[222_220],false
247,38,86,476,Yearling,male,Susceptible,4,343,333,1;2;3;5;6,5,20,5,false,14,false,[205_220],false
247,39,84,476,Yearling,male,Susceptible,4,225,275,1;4;5,4,20,4,true,5,true,[225_275],false
247,40,83,1568,Adult,male,Susceptible,4,530,537,1;2;3;5;6,3,20,3,true,1,true,[530_537],false
247,42,80,1568,Adult,male,Susceptible,4,183,220,1;2;3;5;6;7,1,20,1,true,4,true,[183_220],false
248,1,21,476,Yearling,male,Susceptible,1,475,522,2;3;4;5;6,3,20,3,false,12,false,[530_535],false
248,2,20,2296,Adult,male,Susceptible,1,416,465,2;7,7,20,7,true,1,true,[416_465],false
248,3,18,1932,Adult,male,Susceptible,1,349,347,2;3;4;5;6;7,7,20,7,false,9,false,[414_463],false
248,5,12,1204,Adult,male,Susceptible,1,421,411,2;3;4;5;6,4,20,4,false,13,false,[213_287],false
248,7,53,2660,Adult,male,Susceptible,2,490,478,1;3;4;5;6,1,20,1,false,6,false,[194_203],false
248,8,52,1568,Adult,male,Susceptible,2,375,375,2,2,20,2,true,2,true,[375_375],false
248,9,51,1568,Adult,male,Susceptible,2,368,363,1;3;4;5;6;7;8,7,20,7,false,13,false,[424_471],false
248,10,49,1204,Adult,male,Susceptible,2,205,237,1;3;4;5;6,4,20,4,false,12,false,[228_270],false
248,11,47,1568,Adult,male,Susceptible,2,439,432,1;3;4;5;6;7,3,20,3,false,8,false,[544_544],false
248,13,41,2660,Adult,male,Susceptible,2,228,271,1;4;5,4,20,4,false,7,false,[229_272],false
248,14,38,840,Adult,male,Susceptible,2,221,221,1;4;5,5,20,5,true,9,true,[221_221],false
248,15,37,1204,Adult,male,Susceptible,2,181,222,1;3;4;5;6;7,1,20,1,false,0,false,[181_222],false
248,16,36,1932,Adult,male,Susceptible,2,530,536,3;6,3,20,3,true,7,true,[530_536],false
248,17,35,840,Adult,male,Susceptible,2,513,519,1;3;4;5;6,4,20,4,false,12,false,[213_285],false
248,18,32,476,Yearling,male,Susceptible,2,349,449,1;3;4;5;6;7;8,6,20,6,false,6,false,[536_514],false
248,19,29,1932,Adult,male,Susceptible,2,222,223,1;5,5,20,5,true,7,true,[222_223],false
248,20,27,840,Adult,male,Susceptible,2,217,219,1;5,5,20,5,false,12,false,[220_220],false
248,21,25,840,Adult,male,Susceptible,2,530,536,1;3;4;5;6;7,3,20,3,true,11,true,[530_536],false
248,22,23,1204,Adult,male,Susceptible,2,375,374,2,2,20,2,true,6,true,[375_374],false
248,23,79,476,Yearling,male,Susceptible,3,213,287,1;4;5,4,20,4,true,8,true,[213_287],false
248,24,76,840,Adult,male,Susceptible,3,531,509,3;6,6,20,6,false,14,false,[534_509],false
248,25,74,476,Yearling,male,Susceptible,3,374,378,2;7,2,20,2,false,7,false,[374_371],false
248,26,71,476,Yearling,male,Susceptible,3,417,411,1;2;4;5;6;7,2,20,2,false,9,false,[378_383],false
248,27,67,2296,Adult,male,Susceptible,3,509,501,1;2;4;5;6,6,20,6,false,12,false,[538_501],false
248,28,62,1568,Adult,male,Susceptible,3,174,220,1;2;4;5;6;7;8,5,20,5,false,7,false,[204_220],false
248,30,60,840,Adult,male,Susceptible,3,449,445,1;2;4;5;6;7,5,20,5,false,5,false,[221_221],false
248,31,58,476,Yearling,male,Susceptible,3,89,175,8,8,20,8,true,10,true,[89_175],false
248,32,56,3024,Adult,male,Susceptible,3,87,172,1;2;4;5;6;7;8,8,20,8,false,0,false,[87_172],false
248,33,101,2660,Adult,male,Susceptible,4,524,523,1;2;3;5;6,3,20,3,true,7,true,[524_523],false
248,35,99,476,Yearling,male,Susceptible,4,407,383,1;2;3;5;6,2,20,2,false,10,false,[378_383],false
248,36,94,476,Yearling,male,Susceptible,4,544,543,3;6,3,20,3,true,6,true,[544_543],false
248,37,92,1568,Adult,male,Susceptible,4,222,220,1;4;5,5,20,5,true,5,true,[222_220],false
248,38,86,476,Yearling,male,Susceptible,4,339,329,1;2;3;5;6,5,20,5,false,14,false,[205_220],false
248,39,84,476,Yearling,male,Susceptible,4,225,275,1;4;5,4,20,4,true,4,true,[225_275],false
248,40,83,1568,Adult,male,Susceptible,4,530,537,1;2;3;5;6,3,20,3,false,0,false,[530_537],false
248,42,80,1568,Adult,male,Susceptible,4,183,220,1;2;3;5;6;7,1,20,1,true,3,true,[183_220],false
249,1,21,476,Yearling,male,Susceptible,1,480,526,2;3;4;5;6,3,20,3,false,12,false,[530_535],false
249,2,20,2296,Adult,male,Susceptible,1,416,465,2;7,7,20,7,false,0,false,[416_465],false
249,3,18,1932,Adult,male,Susceptible,1,353,348,2;3;4;5;6;7,7,20,7,false,9,false,[414_463],false
249,5,12,1204,Adult,male,Susceptible,1,416,407,2;3;4;5;6,4,20,4,false,13,false,[213_287],false
249,7,53,2660,Adult,male,Susceptible,2,486,471,1;3;4;5;6,1,20,1,false,6,false,[194_203],false
249,8,52,1568,Adult,male,Susceptible,2,375,375,2,2,20,2,true,1,true,[375_375],false
249,9,51,1568,Adult,male,Susceptible,2,372,368,1;3;4;5;6;7;8,7,20,7,false,13,false,[424_471],false
249,10,49,1204,Adult,male,Susceptible,2,206,243,1;3;4;5;6,4,20,4,false,12,false,[228_270],false
249,11,47,1568,Adult,male,Susceptible,2,442,427,1;3;4;5;6;7,3,20,3,false,8,false,[544_544],false
249,13,41,2660,Adult,male,Susceptible,2,229,272,1;4;5,4,0,4,true,7,true,[229_272],false
249,14,38,840,Adult,male,Susceptible,2,221,221,1;4;5,5,20,5,true,8,true,[221_221],false
249,15,37,1204,Adult,male,Susceptible,2,182,222,1;3;4;5;6;7,6,20,6,false,6,false,[533_510],false
249,16,36,1932,Adult,male,Susceptible,2,530,536,3;6,3,20,3,true,6,true,[530_536],false
249,17,35,840,Adult,male,Susceptible,2,510,512,1;3;4;5;6,4,20,4,false,12,false,[213_285],false
249,18,32,476,Yearling,male,Susceptible,2,359,461,1;3;4;5;6;7;8,6,20,6,false,6,false,[536_514],false
249,19,29,1932,Adult,male,Susceptible,2,222,223,1;5,5,20,5,true,6,true,[222_223],false
249,20,27,840,Adult,male,Susceptible,2,220,220,1;5,5,0,5,true,12,true,[220_220],false
249,21,25,840,Adult,male,Susceptible,2,530,536,1;3;4;5;6;7,3,20,3,true,10,true,[530_536],false
249,22,23,1204,Adult,male,Susceptible,2,375,374,2,2,20,2,true,5,true,[375_374],false
249,23,79,476,Yearling,male,Susceptible,3,213,287,1;4;5,4,20,4,true,7,true,[213_287],false
249,24,76,840,Adult,male,Susceptible,3,534,509,3;6,6,0,6,true,14,true,[534_509],false
249,25,74,476,Yearling,male,Susceptible,3,374,371,2;7,2,0,2,true,7,true,[374_371],false
249,26,71,476,Yearling,male,Susceptible,3,413,404,1;2;4;5;6;7,2,20,2,false,9,false,[378_383],false
249,27,67,2296,Adult,male,Susceptible,3,517,503,1;2;4;5;6,6,20,6,false,12,false,[538_501],false
249,28,62,1568,Adult,male,Susceptible,3,177,221,1;2;4;5;6;7;8,5,20,5,false,7,false,[204_220],false
249,30,60,840,Adult,male,Susceptible,3,451,448,1;2;4;5;6;7,5,20,5,false,5,false,[221_221],false
249,31,58,476,Yearling,male,Susceptible,3,89,175,8,8,20,8,true,9,true,[89_175],false
249,32,56,3024,Adult,male,Susceptible,3,99,181,1;2;4;5;6;7;8,2,20,2,false,11,false,[373_379],false
249,33,101,2660,Adult,male,Susceptible,4,524,523,1;2;3;5;6,3,20,3,true,6,true,[524_523],false
249,35,99,476,Yearling,male,Susceptible,4,400,385,1;2;3;5;6,2,20,2,false,10,false,[378_383],false
249,36,94,476,Yearling,male,Susceptible,4,544,543,3;6,3,20,3,true,5,true,[544_543],false
249,37,92,1568,Adult,male,Susceptible,4,222,220,1;4;5,5,20,5,true,4,true,[222_220],false
249,38,86,476,Yearling,male,Susceptible,4,337,330,1;2;3;5;6,5,20,5,false,14,false,[205_220],false
249,39,84,476,Yearling,male,Susceptible,4,225,275,1;4;5,4,20,4,true,3,true,[225_275],false
249,40,83,1568,Adult,male,Susceptible,4,533,536,1;2;3;5;6,6,20,6,false,14,false,[533_510],false
249,42,80,1568,Adult,male,Susceptible,4,183,220,1;2;3;5;6;7,1,20,1,true,2,true,[183_220],false
250,1,21,476,Yearling,male,Susceptible,1,485,535,2;3;4;5;6,3,20,3,false,12,false,[530_535],false
250,2,20,2296,Adult,male,Susceptible,1,414,464,2;7,2,20,2,false,7,false,[373_380],false
250,3,18,1932,Adult,male,Susceptible,1,363,354,2;3;4;5;6;7,7,20,7,false,9,false,[414_463],false
250,5,12,1204,Adult,male,Susceptible,1,414,401,2;3;4;5;6,4,20,4,false,13,false,[213_287],false
250,7,53,2660,Adult,male,Susceptible,2,487,465,1;3;4;5;6,1,20,1,false,6,false,[194_203],false
250,8,52,1568,Adult,male,Susceptible,2,375,375,2,2,20,2,false,0,false,[375_375],false
250,9,51,1568,Adult,male,Susceptible,2,381,374,1;3;4;5;6;7;8,7,20,7,false,13,false,[424_471],false
250,10,49,1204,Adult,male,Susceptible,2,210,247,1;3;4;5;6,4,20,4,false,12,false,[228_270],false
250,11,47,1568,Adult,male,Susceptible,2,449,432,1;3;4;5;6;7,3,20,3,false,8,false,[544_544],false
250,13,41,2660,Adult,male,Susceptible,2,229,272,1;4;5,4,20,4,true,6,true,[229_272],false
250,14,38,840,Adult,male,Susceptible,2,221,221,1;4;5,5,20,5,true,7,true,[221_221],false
250,15,37,1204,Adult,male,Susceptible,2,179,231,1;3;4;5;6;7,6,20,6,false,6,false,[533_510],false
250,16,36,1932,Adult,male,Susceptible,2,530,536,3;6,3,20,3,true,5,true,[530_536],false
250,17,35,840,Adult,male,Susceptible,2,499,507,1;3;4;5;6,4,20,4,false,12,false,[213_285],false
250,18,32,476,Yearling,male,Susceptible,2,358,465,1;3;4;5;6;7;8,6,20,6,false,6,false,[536_514],false
250,19,29,1932,Adult,male,Susceptible,2,222,223,1;5,5,20,5,true,5,true,[222_223],false
250,20,27,840,Adult,male,Susceptible,2,220,220,1;5,5,20,5,true,11,true,[220_220],false
250,21,25,840,Adult,male,Susceptible,2,530,536,1;3;4;5;6;7,3,20,3,true,9,true,[530_536],false
250,22,23,1204,Adult,male,Susceptible,2,375,374,2,2,20,2,true,4,true,[375_374],false
250,23,79,476,Yearling,male,Susceptible,3,213,287,1;4;5,4,20,4,true,6,true,[213_287],false
250,24,76,840,Adult,male,Susceptible,3,534,509,3;6,6,20,6,true,13,true,[534_509],false
250,25,74,476,Yearling,male,Susceptible,3,374,371,2;7,2,20,2,true,6,true,[374_371],false
250,26,71,476,Yearling,male,Susceptible,3,409,397,1;2;4;5;6;7,2,20,2,false,9,false,[378_383],false
250,27,67,2296,Adult,male,Susceptible,3,526,501,1;2;4;5;6,6,20,6,false,12,false,[538_501],false
250,28,62,1568,Adult,male,Susceptible,3,181,220,1;2;4;5;6;7;8,5,20,5,false,7,false,[204_220],false
250,30,60,840,Adult,male,Susceptible,3,452,440,1;2;4;5;6;7,5,20,5,false,5,false,[221_221],false
250,31,58,476,Yearling,male,Susceptible,3,89,175,8,8,20,8,true,8,true,[89_175],false
250,32,56,3024,Adult,male,Susceptible,3,106,188,1;2;4;5;6;7;8,2,20,2,false,11,false,[373_379],false
250,33,101,2660,Adult,male,Susceptible,4,524,523,1;2;3;5;6,3,20,3,true,5,true,[524_523],false
250,35,99,476,Yearling,male,Susceptible,4,400,382,1;2;3;5;6,2,20,2,false,10,false,[378_383],false
